<TICKER> <PER> <DATE> <TIME> <CLOSE>
USDRUB D 20090223 000000 36.0000000
USDRUB D 20090224 000000 35.7750000
USDRUB D 20090225 000000 35.8050000
USDRUB D 20090226 000000 35.6500000
USDRUB D 20090227 000000 35.8950000
USDRUB D 20090228 000000 35.8800000
USDRUB D 20090301 000000 35.8800000
USDRUB D 20090302 000000 36.2000000
USDRUB D 20090303 000000 36.1950000
USDRUB D 20090304 000000 36.0500000
USDRUB D 20090305 000000 35.8150000
USDRUB D 20090306 000000 35.8358000
USDRUB D 20090307 000000 35.7650000
USDRUB D 20090308 000000 35.7650000
USDRUB D 20090309 000000 35.6250000
USDRUB D 20090310 000000 35.0450000
USDRUB D 20090311 000000 34.9550000
USDRUB D 20090312 000000 34.9500000
USDRUB D 20090313 000000 34.7000000
USDRUB D 20090314 000000 34.7000000
USDRUB D 20090315 000000 34.7000000
USDRUB D 20090316 000000 34.6150000
USDRUB D 20090317 000000 34.4850000
USDRUB D 20090318 000000 34.1650000
USDRUB D 20090319 000000 33.2650000
USDRUB D 20090320 000000 33.5000000
USDRUB D 20090321 000000 33.5000000
USDRUB D 20090322 000000 33.5000000
USDRUB D 20090323 000000 33.2000000
USDRUB D 20090324 000000 33.4350000
USDRUB D 20090325 000000 33.6350000
USDRUB D 20090326 000000 33.3650000
USDRUB D 20090327 000000 33.7350000
USDRUB D 20090328 000000 33.7350000
USDRUB D 20090329 000000 33.7350000
USDRUB D 20090330 000000 34.0650000
USDRUB D 20090331 000000 33.9750000
USDRUB D 20090401 000000 33.8750000
USDRUB D 20090402 000000 33.4050000
USDRUB D 20090403 000000 33.3500000
USDRUB D 20090404 000000 33.3500000
USDRUB D 20090405 000000 33.3500000
USDRUB D 20090406 000000 33.3650000
USDRUB D 20090407 000000 33.5250000
USDRUB D 20090408 000000 33.7050000
USDRUB D 20090409 000000 33.6342000
USDRUB D 20090410 000000 33.5535000
USDRUB D 20090411 000000 33.5500000
USDRUB D 20090412 000000 33.5500000
USDRUB D 20090413 000000 33.3195000
USDRUB D 20090414 000000 33.3500000
USDRUB D 20090415 000000 33.4150000
USDRUB D 20090416 000000 33.3400000
USDRUB D 20090417 000000 33.4500000
USDRUB D 20090418 000000 33.4500000
USDRUB D 20090419 000000 33.4500000
USDRUB D 20090420 000000 33.9050000
USDRUB D 20090421 000000 34.1450000
USDRUB D 20090422 000000 33.8950000
USDRUB D 20090423 000000 33.5710000
USDRUB D 20090424 000000 33.1380000
USDRUB D 20090425 000000 33.1970000
USDRUB D 20090426 000000 33.1970000
USDRUB D 20090427 000000 33.4650000
USDRUB D 20090428 000000 33.3730000
USDRUB D 20090429 000000 33.2050000
USDRUB D 20090430 000000 33.0810000
USDRUB D 20090501 000000 33.0600000
USDRUB D 20090502 000000 33.0150000
USDRUB D 20090503 000000 33.0360000
USDRUB D 20090504 000000 32.8040000
USDRUB D 20090505 000000 32.8560000
USDRUB D 20090506 000000 32.8020000
USDRUB D 20090507 000000 32.5970000
USDRUB D 20090508 000000 32.3300000
USDRUB D 20090509 000000 32.3300000
USDRUB D 20090511 000000 32.2550000
USDRUB D 20090512 000000 32.0950000
USDRUB D 20090513 000000 32.0350000
USDRUB D 20090514 000000 32.1290000
USDRUB D 20090515 000000 32.0600000
USDRUB D 20090518 000000 32.0680000
USDRUB D 20090519 000000 31.8350000
USDRUB D 20090520 000000 31.5430000
USDRUB D 20090521 000000 31.3020000
USDRUB D 20090522 000000 31.0150000
USDRUB D 20090525 000000 30.9990000
USDRUB D 20090526 000000 31.3290000
USDRUB D 20090527 000000 31.1780000
USDRUB D 20090528 000000 31.1060000
USDRUB D 20090529 000000 30.8090000
USDRUB D 20090530 000000 30.8530000
USDRUB D 20090601 000000 30.6540000
USDRUB D 20090602 000000 30.5240000
USDRUB D 20090603 000000 30.9140000
USDRUB D 20090604 000000 30.8510000
USDRUB D 20090605 000000 30.9490000
USDRUB D 20090606 000000 30.9360000
USDRUB D 20090608 000000 31.3850000
USDRUB D 20090609 000000 31.0830000
USDRUB D 20090610 000000 30.9610000
USDRUB D 20090611 000000 30.8370000
USDRUB D 20090612 000000 30.9850000
USDRUB D 20090615 000000 31.2880000
USDRUB D 20090616 000000 31.2180000
USDRUB D 20090617 000000 31.1550000
USDRUB D 20090618 000000 31.2270000
USDRUB D 20090619 000000 31.1010000
USDRUB D 20090620 000000 31.1330000
USDRUB D 20090622 000000 31.3380000
USDRUB D 20090623 000000 31.2750000
USDRUB D 20090624 000000 31.2960000
USDRUB D 20090625 000000 31.3220000
USDRUB D 20090626 000000 31.1660000
USDRUB D 20090629 000000 31.1740000
USDRUB D 20090630 000000 31.1690000
USDRUB D 20090701 000000 30.9320000
USDRUB D 20090702 000000 31.2250000
USDRUB D 20090703 000000 31.2650000
USDRUB D 20090706 000000 31.4510000
USDRUB D 20090707 000000 31.5490000
USDRUB D 20090708 000000 31.8810000
USDRUB D 20090709 000000 31.7950000
USDRUB D 20090710 000000 32.6950000
USDRUB D 20090713 000000 32.7550000
USDRUB D 20090714 000000 32.2240000
USDRUB D 20090715 000000 31.8600000
USDRUB D 20090716 000000 31.6190000
USDRUB D 20090717 000000 31.7810000
USDRUB D 20090718 000000 31.8010000
USDRUB D 20090719 000000 31.7870000
USDRUB D 20090720 000000 31.0500000
USDRUB D 20090721 000000 31.0080000
USDRUB D 20090722 000000 31.1800000
USDRUB D 20090723 000000 31.2050000
USDRUB D 20090724 000000 30.9760000
USDRUB D 20090725 000000 30.9860000
USDRUB D 20090727 000000 30.7350000
USDRUB D 20090728 000000 31.0950000
USDRUB D 20090729 000000 31.7250000
USDRUB D 20090730 000000 31.4950000
USDRUB D 20090731 000000 31.3920000
USDRUB D 20090803 000000 30.9710000
USDRUB D 20090804 000000 31.1100000
USDRUB D 20090805 000000 31.1940000
USDRUB D 20090806 000000 31.3320000
USDRUB D 20090807 000000 31.6730000
USDRUB D 20090808 000000 31.6410000
USDRUB D 20090809 000000 31.6700000
USDRUB D 20090810 000000 31.8440000
USDRUB D 20090811 000000 32.2400000
USDRUB D 20090812 000000 32.3980000
USDRUB D 20090813 000000 31.7310000
USDRUB D 20090814 000000 31.7140000
USDRUB D 20090815 000000 31.6910000
USDRUB D 20090816 000000 31.7040000
USDRUB D 20090817 000000 32.2420000
USDRUB D 20090818 000000 31.9200000
USDRUB D 20090819 000000 31.8570000
USDRUB D 20090820 000000 31.8230000
USDRUB D 20090821 000000 31.6500000
USDRUB D 20090824 000000 31.4290000
USDRUB D 20090825 000000 31.3190000
USDRUB D 20090826 000000 31.5810000
USDRUB D 20090827 000000 31.5810000
USDRUB D 20090828 000000 31.6300000
USDRUB D 20090831 000000 31.7650000
USDRUB D 20090901 000000 31.9450000
USDRUB D 20090902 000000 31.9790000
USDRUB D 20090903 000000 31.7750000
USDRUB D 20090904 000000 31.5830000
USDRUB D 20090905 000000 31.6390000
USDRUB D 20090906 000000 31.5970000
USDRUB D 20090907 000000 31.4870000
USDRUB D 20090908 000000 31.2240000
USDRUB D 20090909 000000 31.0380000
USDRUB D 20090910 000000 30.8550000
USDRUB D 20090911 000000 30.6510000
USDRUB D 20090912 000000 30.6790000
USDRUB D 20090913 000000 30.6340000
USDRUB D 20090914 000000 30.8560000
USDRUB D 20090915 000000 30.8300000
USDRUB D 20090916 000000 30.4820000
USDRUB D 20090917 000000 30.3450000
USDRUB D 20090918 000000 30.2470000
USDRUB D 20090919 000000 30.2600000
USDRUB D 20090920 000000 30.2540000
USDRUB D 20090921 000000 30.3720000
USDRUB D 20090922 000000 30.1150000
USDRUB D 20090923 000000 30.0030000
USDRUB D 20090924 000000 30.1260000
USDRUB D 20090925 000000 30.1420000
USDRUB D 20090926 000000 30.1540000
USDRUB D 20090927 000000 30.1070000
USDRUB D 20090928 000000 30.1650000
USDRUB D 20090929 000000 30.1250000
USDRUB D 20090930 000000 30.0320000
USDRUB D 20091001 000000 30.0980000
USDRUB D 20091002 000000 30.1630000
USDRUB D 20091003 000000 30.2490000
USDRUB D 20091004 000000 30.1630000
USDRUB D 20091005 000000 30.0530000
USDRUB D 20091006 000000 29.8320000
USDRUB D 20091007 000000 29.7810000
USDRUB D 20091008 000000 29.5950000
USDRUB D 20091009 000000 29.5960000
USDRUB D 20091010 000000 29.6160000
USDRUB D 20091012 000000 29.5190000
USDRUB D 20091013 000000 29.5240000
USDRUB D 20091014 000000 29.4120000
USDRUB D 20091015 000000 29.4260000
USDRUB D 20091016 000000 29.4150000
USDRUB D 20091017 000000 29.4110000
USDRUB D 20091018 000000 29.4170000
USDRUB D 20091019 000000 29.2980000
USDRUB D 20091020 000000 29.2010000
USDRUB D 20091021 000000 29.1040000
USDRUB D 20091022 000000 29.0380000
USDRUB D 20091023 000000 28.9880000
USDRUB D 20091024 000000 28.9750000
USDRUB D 20091025 000000 28.9940000
USDRUB D 20091026 000000 29.0450000
USDRUB D 20091027 000000 29.2650000
USDRUB D 20091028 000000 29.3470000
USDRUB D 20091029 000000 29.1780000
USDRUB D 20091030 000000 29.1640000
USDRUB D 20091031 000000 29.1510000
USDRUB D 20091101 000000 29.1930000
USDRUB D 20091102 000000 29.2480000
USDRUB D 20091103 000000 29.3200000
USDRUB D 20091104 000000 29.1540000
USDRUB D 20091105 000000 28.9700000
USDRUB D 20091106 000000 29.0390000
USDRUB D 20091107 000000 28.9750000
USDRUB D 20091108 000000 29.0640000
USDRUB D 20091109 000000 28.7500000
USDRUB D 20091110 000000 28.7130000
USDRUB D 20091111 000000 28.6400000
USDRUB D 20091112 000000 28.9160000
USDRUB D 20091113 000000 28.8470000
USDRUB D 20091114 000000 28.8740000
USDRUB D 20091115 000000 28.8210000
USDRUB D 20091116 000000 28.7110000
USDRUB D 20091117 000000 28.7590000
USDRUB D 20091118 000000 28.7050000
USDRUB D 20091119 000000 28.8200000
USDRUB D 20091120 000000 29.0020000
USDRUB D 20091121 000000 28.9780000
USDRUB D 20091122 000000 28.9850000
USDRUB D 20091123 000000 28.7950000
USDRUB D 20091124 000000 28.7760000
USDRUB D 20091125 000000 28.7700000
USDRUB D 20091126 000000 28.7750000
USDRUB D 20091127 000000 29.4150000
USDRUB D 20091128 000000 29.4150000
USDRUB D 20091130 000000 29.2350000
USDRUB D 20091201 000000 29.1450000
USDRUB D 20091202 000000 29.3500000
USDRUB D 20091203 000000 29.1550000
USDRUB D 20091204 000000 29.5100000
USDRUB D 20091205 000000 29.5100000
USDRUB D 20091206 000000 29.5100000
USDRUB D 20091207 000000 29.9050000
USDRUB D 20091208 000000 30.6050000
USDRUB D 20091209 000000 30.4030000
USDRUB D 20091210 000000 30.4280000
USDRUB D 20091211 000000 30.2340000
USDRUB D 20091212 000000 30.0750000
USDRUB D 20091213 000000 30.2410000
USDRUB D 20091214 000000 30.0585000
USDRUB D 20091215 000000 30.1575000
USDRUB D 20091216 000000 30.2265000
USDRUB D 20091217 000000 30.8022000
USDRUB D 20091218 000000 30.6034000
USDRUB D 20091219 000000 30.6250000
USDRUB D 20091221 000000 30.5346000
USDRUB D 20091222 000000 30.5635000
USDRUB D 20091223 000000 30.2030000
USDRUB D 20091224 000000 29.5960000
USDRUB D 20091225 000000 29.6190000
USDRUB D 20091228 000000 29.7155000
USDRUB D 20091229 000000 30.1435000
USDRUB D 20091230 000000 30.2770000
USDRUB D 20091231 000000 30.1710000
USDRUB D 20100101 000000 30.1870000
USDRUB D 20100104 000000 29.9710000
USDRUB D 20100105 000000 29.9250000
USDRUB D 20100106 000000 29.8630000
USDRUB D 20100107 000000 29.8650000
USDRUB D 20100108 000000 29.8650000
USDRUB D 20100111 000000 29.3055000
USDRUB D 20100112 000000 29.5155000
USDRUB D 20100113 000000 29.4940000
USDRUB D 20100114 000000 29.4445000
USDRUB D 20100115 000000 29.5610000
USDRUB D 20100116 000000 29.5610000
USDRUB D 20100117 000000 29.5470000
USDRUB D 20100118 000000 29.5940000
USDRUB D 20100119 000000 29.5855000
USDRUB D 20100120 000000 29.7513000
USDRUB D 20100121 000000 29.7465000
USDRUB D 20100122 000000 29.8640000
USDRUB D 20100123 000000 29.8650000
USDRUB D 20100124 000000 29.8550000
USDRUB D 20100125 000000 30.0945000
USDRUB D 20100126 000000 30.3340000
USDRUB D 20100127 000000 30.3165000
USDRUB D 20100128 000000 30.3545000
USDRUB D 20100129 000000 30.3603000
USDRUB D 20100130 000000 30.2850000
USDRUB D 20100131 000000 30.4080000
USDRUB D 20100201 000000 30.3100000
USDRUB D 20100202 000000 30.0545000
USDRUB D 20100203 000000 29.9940000
USDRUB D 20100204 000000 30.1750000
USDRUB D 20100205 000000 30.3610000
USDRUB D 20100206 000000 30.3550000
USDRUB D 20100208 000000 30.5350000
USDRUB D 20100209 000000 30.3850000
USDRUB D 20100210 000000 30.2560000
USDRUB D 20100211 000000 30.1760000
USDRUB D 20100212 000000 30.1975000
USDRUB D 20100213 000000 30.2850000
USDRUB D 20100215 000000 30.2190000
USDRUB D 20100216 000000 29.9962000
USDRUB D 20100217 000000 30.1127000
USDRUB D 20100218 000000 29.9949000
USDRUB D 20100219 000000 29.9658000
USDRUB D 20100220 000000 29.9190000
USDRUB D 20100221 000000 29.9530000
USDRUB D 20100222 000000 29.9830000
USDRUB D 20100223 000000 29.9850000
USDRUB D 20100224 000000 30.0241000
USDRUB D 20100225 000000 29.9926000
USDRUB D 20100226 000000 29.9240000
USDRUB D 20100227 000000 30.0000000
USDRUB D 20100301 000000 29.9200000
USDRUB D 20100302 000000 29.8205000
USDRUB D 20100303 000000 29.7758000
USDRUB D 20100304 000000 29.8375000
USDRUB D 20100305 000000 29.7505000
USDRUB D 20100306 000000 29.7650000
USDRUB D 20100307 000000 29.7600000
USDRUB D 20100308 000000 29.7483000
USDRUB D 20100309 000000 29.7375000
USDRUB D 20100310 000000 29.5250000
USDRUB D 20100311 000000 29.4535000
USDRUB D 20100312 000000 29.2765000
USDRUB D 20100313 000000 29.2750000
USDRUB D 20100314 000000 29.2680000
USDRUB D 20100315 000000 29.4110000
USDRUB D 20100316 000000 29.2780000
USDRUB D 20100317 000000 29.1595000
USDRUB D 20100318 000000 29.3025000
USDRUB D 20100319 000000 29.3290000
USDRUB D 20100320 000000 29.3290000
USDRUB D 20100321 000000 29.3250000
USDRUB D 20100322 000000 29.5210000
USDRUB D 20100323 000000 29.5315000
USDRUB D 20100324 000000 29.6875000
USDRUB D 20100325 000000 29.5990000
USDRUB D 20100326 000000 29.5855000
USDRUB D 20100327 000000 29.5950000
USDRUB D 20100329 000000 29.4750000
USDRUB D 20100330 000000 29.5080000
USDRUB D 20100331 000000 29.4320000
USDRUB D 20100401 000000 29.3850000
USDRUB D 20100402 000000 29.2570000
USDRUB D 20100403 000000 29.2010000
USDRUB D 20100405 000000 29.1925000
USDRUB D 20100406 000000 29.3045000
USDRUB D 20100407 000000 29.2980000
USDRUB D 20100408 000000 29.4205000
USDRUB D 20100409 000000 29.1245000
USDRUB D 20100410 000000 29.1300000
USDRUB D 20100412 000000 29.0060000
USDRUB D 20100413 000000 29.0680000
USDRUB D 20100414 000000 28.9350000
USDRUB D 20100415 000000 28.9905000
USDRUB D 20100416 000000 29.0540000
USDRUB D 20100417 000000 29.0710000
USDRUB D 20100419 000000 29.1335000
USDRUB D 20100420 000000 29.1260000
USDRUB D 20100421 000000 29.1119000
USDRUB D 20100422 000000 29.1903000
USDRUB D 20100423 000000 29.1285000
USDRUB D 20100424 000000 29.1750000
USDRUB D 20100425 000000 29.1750000
USDRUB D 20100426 000000 29.0547000
USDRUB D 20100427 000000 29.3455000
USDRUB D 20100428 000000 29.3335000
USDRUB D 20100429 000000 29.2100000
USDRUB D 20100430 000000 29.1965000
USDRUB D 20100501 000000 29.2310000
USDRUB D 20100503 000000 29.3010000
USDRUB D 20100504 000000 29.5695000
USDRUB D 20100505 000000 30.0393000
USDRUB D 20100506 000000 30.6600000
USDRUB D 20100507 000000 30.4919000
USDRUB D 20100508 000000 30.5630000
USDRUB D 20100509 000000 30.2970000
USDRUB D 20100510 000000 30.4260000
USDRUB D 20100511 000000 30.1990000
USDRUB D 20100512 000000 30.0145000
USDRUB D 20100513 000000 30.0417000
USDRUB D 20100514 000000 30.3245000
USDRUB D 20100515 000000 30.4070000
USDRUB D 20100516 000000 30.4520000
USDRUB D 20100517 000000 30.5405000
USDRUB D 20100518 000000 30.4965000
USDRUB D 20100519 000000 30.6545000
USDRUB D 20100520 000000 31.3985000
USDRUB D 20100521 000000 31.0625000
USDRUB D 20100522 000000 31.0740000
USDRUB D 20100523 000000 31.0820000
USDRUB D 20100524 000000 31.0105000
USDRUB D 20100525 000000 31.4320000
USDRUB D 20100526 000000 31.1590000
USDRUB D 20100527 000000 30.6475000
USDRUB D 20100528 000000 30.6660000
USDRUB D 20100529 000000 30.7890000
USDRUB D 20100530 000000 30.7930000
USDRUB D 20100531 000000 30.8790000
USDRUB D 20100601 000000 31.1045000
USDRUB D 20100602 000000 31.1460000
USDRUB D 20100603 000000 31.1470000
USDRUB D 20100604 000000 31.5195000
USDRUB D 20100605 000000 31.5880000
USDRUB D 20100606 000000 31.6340000
USDRUB D 20100607 000000 31.8425000
USDRUB D 20100608 000000 31.8120000
USDRUB D 20100609 000000 31.6739000
USDRUB D 20100610 000000 31.5145000
USDRUB D 20100611 000000 31.5970000
USDRUB D 20100612 000000 31.5510000
USDRUB D 20100614 000000 31.4070000
USDRUB D 20100615 000000 31.2475000
USDRUB D 20100616 000000 31.2072000
USDRUB D 20100617 000000 30.9300000
USDRUB D 20100618 000000 30.9870000
USDRUB D 20100619 000000 31.0090000
USDRUB D 20100620 000000 30.9750000
USDRUB D 20100621 000000 30.8340000
USDRUB D 20100622 000000 30.9052000
USDRUB D 20100623 000000 30.9900000
USDRUB D 20100624 000000 31.0500000
USDRUB D 20100625 000000 30.9700000
USDRUB D 20100626 000000 31.1400000
USDRUB D 20100628 000000 31.0600000
USDRUB D 20100629 000000 31.3100000
USDRUB D 20100630 000000 31.2600000
USDRUB D 20100701 000000 31.0200000
USDRUB D 20100702 000000 31.0800000
USDRUB D 20100703 000000 31.0920000
USDRUB D 20100704 000000 31.0950000
USDRUB D 20100705 000000 31.1300000
USDRUB D 20100706 000000 30.9900000
USDRUB D 20100707 000000 31.1300000
USDRUB D 20100708 000000 30.8300000
USDRUB D 20100709 000000 30.8700000
USDRUB D 20100710 000000 30.8840000
USDRUB D 20100712 000000 30.7665000
USDRUB D 20100713 000000 30.5965000
USDRUB D 20100714 000000 30.5500000
USDRUB D 20100715 000000 30.3700000
USDRUB D 20100716 000000 30.5000000
USDRUB D 20100717 000000 30.4000000
USDRUB D 20100719 000000 30.5100000
USDRUB D 20100720 000000 30.4800000
USDRUB D 20100721 000000 30.4900000
USDRUB D 20100722 000000 30.3500000
USDRUB D 20100723 000000 30.3200000
USDRUB D 20100724 000000 30.3400000
USDRUB D 20100726 000000 30.2100000
USDRUB D 20100727 000000 30.2000000
USDRUB D 20100728 000000 30.2400000
USDRUB D 20100729 000000 30.1700000
USDRUB D 20100730 000000 30.2600000
USDRUB D 20100731 000000 30.2700000
USDRUB D 20100801 000000 30.2600000
USDRUB D 20100802 000000 30.0000000
USDRUB D 20100803 000000 29.7200000
USDRUB D 20100804 000000 29.8100000
USDRUB D 20100805 000000 29.8300000
USDRUB D 20100806 000000 29.7400000
USDRUB D 20100807 000000 29.8400000
USDRUB D 20100809 000000 29.9300000
USDRUB D 20100810 000000 30.0000000
USDRUB D 20100811 000000 30.4400000
USDRUB D 20100812 000000 30.5600000
USDRUB D 20100813 000000 30.5400000
USDRUB D 20100814 000000 30.5500000
USDRUB D 20100815 000000 30.5200000
USDRUB D 20100816 000000 30.5100000
USDRUB D 20100817 000000 30.3900000
USDRUB D 20100818 000000 30.4200000
USDRUB D 20100819 000000 30.4800000
USDRUB D 20100820 000000 30.6300000
USDRUB D 20100821 000000 30.6400000
USDRUB D 20100822 000000 30.6300000
USDRUB D 20100823 000000 30.6800000
USDRUB D 20100824 000000 30.8100000
USDRUB D 20100825 000000 30.9400000
USDRUB D 20100826 000000 30.7000000
USDRUB D 20100827 000000 30.6700000
USDRUB D 20100828 000000 30.6700000
USDRUB D 20100829 000000 30.6600000
USDRUB D 20100830 000000 30.6800000
USDRUB D 20100831 000000 30.8400000
USDRUB D 20100901 000000 30.7200000
USDRUB D 20100902 000000 30.7100000
USDRUB D 20100903 000000 30.5800000
USDRUB D 20100904 000000 30.5900000
USDRUB D 20100905 000000 30.5900000
USDRUB D 20100906 000000 30.6100000
USDRUB D 20100907 000000 30.8900000
USDRUB D 20100908 000000 30.8500000
USDRUB D 20100909 000000 30.8700000
USDRUB D 20100910 000000 30.8900000
